"ID","Victim","CC_Fraud","Other_ID_Theft","Victim_Cat","Victim.Cat.Code","Date.of.Attack","Age","Dwelling","City_Rural","Computer","Tablet","Cell_Phone","HH_Income","No_of_CC","Social_Net","Social_Net_Acct","OL_Bank","Firewall","Malware.Present","Frequent.Traveler","Security_Clearance","Kids_in_HH","Tot_Kids","Secure_Hnet","Sess_Cnt_1mos","Cyber_Atks","No_Cyber_Atks_1mo"
516412117,0,0,0,"A",0,2015-03-31,90,"Apartment","City",1,1,1,"Low",1,1,"FB",1,1,0,1,1,0,0,1,100,1,36
523481061,0,0,0,"A",0,2015-03-31,41,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,1,0,0,0,0,0,0,0,0
534712990,1,1,0,"D",3,2015-03-31,22,"House","City",1,1,1,"High",4,1,"FB",0,1,1,0,0,1,1,0,0,0,0
592909677,0,0,0,"A",0,2015-03-31,96,"Apartment","City",1,0,1,"Low",1,1,"FB",1,0,1,0,0,0,0,1,100,1,39
617064171,1,1,0,"D",3,2015-03-31,22,"House","City",1,1,1,"High",4,1,"FB",1,1,1,1,1,0,0,1,100,1,38
619502130,1,0,1,"B",1,2015-03-31,12,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,85,1,13
628459110,0,0,0,"A",0,2015-03-31,35,"Apartment","City",1,1,1,"Medium",4,1,"LI",1,1,0,1,1,1,2,1,99,1,30
642098170,0,0,0,"A",0,2015-03-31,44,"Apartment","City",1,0,1,"Low",0,0,"LI",1,1,0,0,1,0,0,1,100,1,33
653421614,0,0,0,"A",0,2015-03-31,49,"House","City",1,1,1,"Medium",4,0,"FB",1,1,0,0,1,1,2,1,99,1,30
654856835,1,1,0,"B",1,2015-03-31,37,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,85,1,13
660345566,0,0,0,"A",0,2015-03-31,69,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,0,91,1,16
666698820,0,0,0,"A",0,2015-03-31,87,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,1,1,1,1,0,0,1,95,1,19
668035350,1,0,1,"D",3,2015-03-31,44,"House","City",1,1,1,"High",5,0,"FB",0,0,1,0,0,0,0,0,78,0,0
696526758,0,0,0,"A",0,2015-03-31,90,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,1,97,1,22
700377320,0,0,0,"A",0,2015-03-31,49,"House","City",1,1,1,"Medium",4,0,"FB",0,1,1,1,1,1,1,0,89,1,15
726524729,0,0,0,"A",0,2015-03-31,18,"House","City",1,1,1,"Medium",4,1,"LI",0,1,1,1,1,0,0,0,92,1,17
731006453,0,0,0,"A",0,2015-03-31,11,"Apartment","Rural",1,0,1,"Low",1,0,"LI",0,0,1,0,0,0,0,0,92,1,16
750934002,1,1,0,"B",1,2015-03-31,16,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,1,0,0,1,1,0,0,0,0
771760124,0,0,0,"A",0,2015-03-31,87,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,1,98,1,26
784708249,1,1,0,"D",3,2015-03-31,12,"House","City",1,1,1,"High",5,1,"FB",0,0,1,0,0,0,0,0,70,0,0
812032441,0,0,0,"A",0,2015-03-31,100,"Apartment","City",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,1,96,1,21
818323643,0,0,0,"A",0,2015-03-31,80,"Apartment","Rural",1,0,0,"Low",0,0,"FB",0,1,1,0,0,0,0,0,0,0,0
828984177,0,0,0,"A",0,2015-03-31,88,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,0,0,0,0,0,0,0,0,0
863313842,0,0,0,"A",0,2015-03-31,17,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,1,0,0,1,0,0,0,79,0,0
874381191,0,0,0,"A",0,2015-03-31,63,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,88,1,14
877365010,1,1,0,"B",1,2015-03-31,49,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,75,0,0
940854952,1,1,0,"B",1,2015-03-31,12,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,0,33,0,0
975359132,1,1,0,"C",2,2015-03-31,18,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,0,0,0,1,98,1,24
7755,1,0,1,"B",1,2015-04-01,12,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,0,0,1,1,3,0,93,1,17
901038,0,0,0,"A",0,2015-04-01,17,"House","City",1,1,1,"Medium",4,1,"FB",1,0,1,0,0,0,0,0,100,1,34
1736081,0,0,0,"A",0,2015-04-01,96,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,1,0,0,0,72,0,0
3252222,1,0,1,"B",1,2015-04-01,25,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,97,1,22
8343573,1,1,0,"C",2,2015-04-01,89,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,0,0,0,0,32,0,0
18458469,1,1,0,"B",1,2015-04-01,94,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,0,0,0,0,0,1,98,1,26
100192023,0,0,0,"A",0,2015-04-01,38,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,1,96,1,21
127128842,0,0,0,"A",0,2015-04-01,78,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,62,0,0
127928090,1,0,1,"B",1,2015-04-01,18,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,1,99,1,29
138561540,0,0,0,"A",0,2015-04-01,73,"House","City",1,1,1,"Medium",4,1,"FB",1,0,1,0,0,0,0,0,100,1,38
168759732,0,0,0,"A",0,2015-04-01,93,"Apartment","Rural",0,0,0,"Low",1,0,"FB",0,1,1,1,1,0,0,1,96,1,21
173359996,0,0,0,"A",0,2015-04-01,80,"Apartment","City",1,1,1,"Low",0,1,"FB",1,0,1,0,0,0,0,1,100,1,36
185759300,0,0,0,"A",0,2015-04-01,81,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,1,1,0,0,1,1,0,0,0,0
188374690,1,0,1,"B",1,2015-04-01,23,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,36,0,0
222146470,0,0,0,"A",0,2015-04-01,47,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,1,1,3,0,95,1,19
258812790,0,0,0,"A",0,2015-04-01,71,"Apartment","Rural",0,0,0,"Low",1,1,"FB",0,1,1,0,0,1,1,0,0,0,0
266685340,1,0,1,"B",1,2015-04-01,23,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,4,0,0
273680660,1,0,1,"C",2,2015-04-01,15,"House","City",1,1,1,"Medium",4,1,"LI",0,1,1,1,1,1,1,0,69,0,0
285372510,0,0,0,"A",0,2015-04-01,93,"Apartment","Rural",0,0,0,"Low",1,1,"FB",1,0,1,0,0,0,0,0,99,1,31
286700080,0,0,0,"A",0,2015-04-01,66,"House","City",1,1,1,"Medium",4,0,"FB",1,1,1,1,1,0,0,0,100,1,37
311742020,1,0,1,"C",2,2015-04-01,30,"Apartment","City",1,0,1,"Medium",4,1,"FB",1,1,0,0,1,0,0,1,100,1,35
389081780,1,0,1,"B",1,2015-04-01,47,"Apartment","City",1,1,1,"Low",0,1,"FB",1,0,1,0,0,0,0,1,100,1,37
444222090,0,0,0,"A",0,2015-04-01,29,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,1,0,0,0,0,0,0,0,0
449644206,0,0,0,"A",0,2015-04-01,90,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,99,1,28
458214301,0,0,0,"A",0,2015-04-01,96,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,1,0,0,0,0,0,0,0,0
471022928,1,0,1,"B",1,2015-04-01,31,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,0,0,1,1,3,1,100,1,32
492078495,0,0,0,"A",0,2015-04-01,93,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,1,95,1,19
494533160,0,0,0,"A",0,2015-04-01,18,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,93,1,17
496851890,0,0,0,"A",0,2015-04-01,38,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,1,99,1,27
511060440,1,1,0,"B",1,2015-04-01,19,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,1,1,1,0,0,0,49,0,0
529137126,0,0,0,"A",0,2015-04-01,88,"Apartment","City",1,0,1,"Low",0,0,"FB",0,1,1,1,1,1,1,0,29,0,0
529484130,0,0,0,"A",0,2015-04-01,79,"Apartment","City",1,0,1,"Low",1,0,"FB",1,1,0,0,1,1,2,1,100,1,33
533847050,0,0,0,"A",0,2015-04-01,68,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,74,0,0
560010830,0,0,0,"A",0,2015-04-01,42,"House","City",1,1,1,"Medium",4,0,"FB",1,1,1,1,1,0,0,0,100,1,37
581362330,0,0,0,"A",0,2015-04-01,76,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,1,0,0,1,1,0,0,0,0
583850852,0,0,0,"A",0,2015-04-01,88,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,1,95,1,19
598465763,0,0,0,"A",0,2015-04-01,73,"Apartment","City",1,1,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,9,0,0
603674142,0,0,0,"A",0,2015-04-01,71,"Apartment","City",1,0,1,"Low",1,1,"FB",1,0,1,0,0,0,0,0,100,1,38
605975640,1,0,1,"B",1,2015-04-01,74,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,1,0,0,0,0,0,0,0,0
616215650,0,0,0,"A",0,2015-04-01,62,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,1,1,1,1,1,1,98,1,26
619579670,0,0,0,"A",0,2015-04-01,90,"House","City",1,1,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,65,0,0
630761100,0,0,0,"A",0,2015-04-01,90,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,2,0,82,0,0
655549881,1,1,0,"C",2,2015-04-01,16,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,0,0,1,1,3,0,77,0,0
655769650,1,1,0,"B",1,2015-04-01,68,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,0,0,0,93,1,17
665694529,1,1,0,"B",1,2015-04-01,29,"Apartment","Rural",1,0,1,"Low",1,1,"FB",1,0,1,0,0,0,0,1,100,1,35
684790390,1,1,0,"B",1,2015-04-01,100,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,1,0,0,1,1,0,0,0,0
710432410,0,0,0,"A",0,2015-04-01,88,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,50,0,0
722844064,0,0,0,"A",0,2015-04-01,93,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,50,0,0
724865626,0,0,0,"A",0,2015-04-01,54,"House","City",1,1,1,"Medium",4,1,"FB",1,1,1,1,1,0,0,0,100,1,38
739869160,0,0,0,"A",0,2015-04-01,81,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,1,0,0,1,1,0,0,0,0
782346180,0,0,0,"A",0,2015-04-01,14,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,2,0,58,0,0
793767150,1,0,1,"B",1,2015-04-01,69,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,1,1,1,1,1,0,49,0,0
808134470,0,0,0,"A",0,2015-04-01,58,"House","City",1,1,1,"High",4,1,"LI",0,0,1,0,0,0,0,0,33,0,0
817501814,1,1,0,"C",2,2015-04-01,36,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,1,0,0,0,0,0,0,0,0
854565945,1,1,0,"B",1,2015-04-01,19,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,0,0,1,1,3,1,97,1,22
857161010,1,1,0,"B",1,2015-04-01,32,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,1,96,1,20
894291639,1,1,0,"B",1,2015-04-01,32,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,1,0,0,1,1,0,0,0,0
901220400,1,0,1,"B",1,2015-04-01,56,"Apartment","City",1,0,1,"Low",1,0,"FB",1,1,1,1,1,1,1,0,100,1,38
935123901,0,0,0,"A",0,2015-04-01,49,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,1,94,1,19
937230464,1,1,0,"C",2,2015-04-01,27,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,1,99,1,29
983356332,0,0,0,"A",0,2015-04-01,73,"House","City",1,1,1,"Medium",4,1,"FB",0,1,1,1,1,1,1,0,31,0,0
985533190,1,1,0,"D",3,2015-04-01,58,"House","City",1,1,1,"High",4,1,"LI",1,0,1,0,0,0,0,1,99,1,31
2582224,0,0,0,"A",0,2015-04-02,67,"Apartment","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,0,0,0,61,0,0
5038243,0,0,0,"A",0,2015-04-02,88,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,1,94,1,18
132877550,0,0,0,"A",0,2015-04-02,14,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,0,0,0,0,72,0,0
158508931,1,1,0,"B",1,2015-04-02,99,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,1,1,1,1,1,1,0,44,0,0
160045422,0,0,0,"A",0,2015-04-02,34,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,96,1,21
185631580,0,0,0,"A",0,2015-04-02,94,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,1,3,0,39,0,0
191247210,0,0,0,"A",0,2015-04-02,76,"Apartment","City",1,1,1,"Low",1,0,"FB",1,1,1,1,1,1,1,0,100,1,38
193990610,0,0,0,"A",0,2015-04-02,59,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",1,1,0,0,1,1,2,1,100,1,32
197603000,0,0,0,"A",0,2015-04-02,80,"Apartment","City",1,1,1,"Medium",4,1,"FB",1,1,1,1,1,1,1,0,100,1,38
209662810,1,0,1,"B",1,2015-04-02,71,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,76,0,0
218637330,0,0,0,"A",0,2015-04-02,28,"House","City",1,1,1,"Medium",4,1,"FB",0,1,1,0,0,0,0,0,0,0,0
221050390,0,0,0,"A",0,2015-04-02,67,"House","City",1,1,1,"Medium",4,1,"FB",0,1,1,0,0,1,1,0,0,0,0
232235170,1,1,0,"B",1,2015-04-02,17,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,0,0,1,0,0,1,97,1,23
274899840,1,1,0,"B",1,2015-04-02,38,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,0,0,1,1,2,1,100,1,38
284550720,0,0,0,"A",0,2015-04-02,33,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,0,0,1,0,0,0,80,0,0
295392698,1,0,1,"B",1,2015-04-02,15,"Apartment","City",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,81,0,0
303561590,0,0,0,"A",0,2015-04-02,20,"Apartment","City",1,0,1,"Medium",4,0,"FB",1,1,1,1,1,0,0,0,100,1,38
310244420,1,0,1,"B",1,2015-04-02,38,"Apartment","City",1,1,1,"Low",1,0,"FB",0,0,1,0,0,0,0,1,96,1,20
325230806,0,0,0,"A",0,2015-04-02,79,"Apartment","City",1,1,1,"Medium",4,1,"LI",0,1,1,1,1,1,1,1,99,1,28
346880888,0,0,0,"A",0,2015-04-02,55,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,1,95,1,19
349715442,1,0,1,"D",3,2015-04-02,39,"House","City",1,1,1,"High",4,1,"FB",0,1,1,0,0,0,0,0,0,0,0
356104830,0,0,0,"A",0,2015-04-02,92,"Apartment","City",1,0,1,"Medium",4,0,"FB",1,1,1,1,1,1,1,0,100,1,38
361352316,1,0,1,"C",2,2015-04-02,37,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,1,3,0,78,0,0
365908210,0,0,0,"A",0,2015-04-02,49,"Apartment","City",1,0,1,"Medium",4,1,"FB",0,1,1,1,1,1,1,0,94,1,18
402231277,0,0,0,"A",0,2015-04-02,88,"House","City",1,1,1,"Medium",4,1,"FB",1,1,0,0,1,0,0,1,100,1,34
415861730,0,0,0,"A",0,2015-04-02,10,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,20,0,0
443524109,0,0,0,"A",0,2015-04-02,60,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,0,57,0,0
447303050,0,0,0,"A",0,2015-04-02,72,"Apartment","City",1,0,1,"Low",1,0,"FB",0,1,0,0,0,0,0,0,75,0,0
482046320,1,0,1,"B",1,2015-04-02,18,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,12,0,0
482598671,1,0,1,"B",1,2015-04-02,30,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,1,98,1,24
516889697,1,1,0,"C",2,2015-04-02,20,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",1,0,1,0,0,0,0,1,100,1,34
526204660,1,1,0,"C",2,2015-04-02,60,"Apartment","Rural",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,1,98,1,25
544733380,1,1,0,"D",3,2015-04-02,34,"House","City",1,1,1,"High",5,1,"FB",1,0,1,0,0,0,0,1,100,1,37
570546170,1,0,1,"C",2,2015-04-02,10,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,2,0,79,0,0
577891290,1,1,0,"C",2,2015-04-02,21,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,1,97,1,22
587224271,0,0,0,"A",0,2015-04-02,72,"Apartment","City",1,1,1,"Low",1,1,"FB",0,1,1,0,0,0,0,0,0,0,0
605406520,0,0,0,"A",0,2015-04-02,56,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,1,0,0,0,76,0,0
630748820,0,0,0,"A",0,2015-04-02,81,"House","City",1,1,1,"Medium",4,0,"FB",1,0,1,0,0,0,0,1,100,1,39
638547360,0,0,0,"A",0,2015-04-02,37,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,0,1,0,0,0,0,0,85,1,13
638709450,1,1,0,"B",1,2015-04-02,38,"Apartment","City",1,1,1,"Low",1,0,"FB",0,0,1,0,0,0,0,1,99,1,27
643930670,1,0,1,"C",2,2015-04-02,20,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,60,0,0
647254860,0,0,0,"A",0,2015-04-02,64,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,1,0,0,1,1,0,0,0,0
712929690,0,0,0,"A",0,2015-04-02,93,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,0,41,0,0
717581847,1,1,0,"B",1,2015-04-02,29,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,1,97,1,23
768671140,0,0,0,"A",0,2015-04-02,44,"House","City",1,1,1,"Medium",4,1,"LI",1,1,0,0,1,1,2,1,100,1,37
789955092,1,1,0,"B",1,2015-04-02,15,"Apartment","City",1,1,1,"Low",0,1,"FB",0,1,0,0,1,0,0,1,99,1,29
795091044,0,0,0,"A",0,2015-04-02,25,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,1,0,0,1,1,0,0,0,0
810680769,1,1,0,"C",2,2015-04-02,20,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,1,97,1,21
811100692,1,1,0,"C",2,2015-04-02,15,"House","City",1,1,1,"Medium",4,1,"FB",1,1,1,1,1,0,0,0,100,1,38
852514940,0,0,0,"A",0,2015-04-02,94,"Apartment","City",1,0,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,0,14,0,0
856361564,0,0,0,"A",0,2015-04-02,67,"House","City",1,1,1,"Medium",4,1,"FB",0,1,1,0,0,1,1,0,0,0,0
872193690,1,1,0,"B",1,2015-04-02,59,"Apartment","City",1,0,1,"Low",0,1,"FB",1,0,1,0,0,0,0,1,99,1,30
877717219,1,1,0,"C",2,2015-04-02,21,"House","City",1,1,1,"Medium",4,1,"FB",0,1,1,0,0,0,0,0,0,0,0
879568860,1,0,1,"B",1,2015-04-02,15,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,1,1,1,0,0,0,17,0,0
894018447,1,1,0,"C",2,2015-04-02,17,"Apartment","Rural",1,0,0,"Medium",4,1,"LI",0,1,0,0,1,0,0,0,97,1,23
919668450,0,0,0,"A",0,2015-04-02,79,"Apartment","City",1,1,1,"Medium",4,1,"LI",1,1,0,0,1,1,3,0,100,1,32
948247520,0,0,0,"A",0,2015-04-02,15,"House","City",1,1,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,52,0,0
954538264,0,0,0,"A",0,2015-04-02,59,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,0,1,0,0,0,0,0,68,0,0
956890783,0,0,0,"A",0,2015-04-02,93,"Apartment","City",1,1,1,"Low",1,1,"FB",0,0,1,0,0,0,0,1,95,1,19
978063840,1,0,1,"B",1,2015-04-02,20,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,1,0,0,1,1,0,0,0,0
979179504,1,1,0,"D",3,2015-04-02,34,"House","City",1,1,1,"High",4,1,"FB",0,0,1,0,0,0,0,0,95,1,19
981527990,0,0,0,"A",0,2015-04-02,93,"Apartment","Rural",1,0,0,"Low",1,0,"FB",1,0,1,0,0,0,0,1,100,1,37
937945,1,0,1,"B",1,2015-04-03,96,"Apartment","City",1,0,1,"Low",1,1,"FB",0,0,1,0,0,0,0,1,99,1,27
5384121,1,1,0,"B",1,2015-04-03,72,"Apartment","City",1,1,1,"Low",1,1,"FB",1,1,0,0,1,0,0,1,100,1,39
7370181,1,0,1,"B",1,2015-04-03,44,"Apartment","City",1,0,1,"Low",0,1,"FB",1,1,1,1,1,1,1,0,100,1,39
8803644,1,0,1,"B",1,2015-04-03,75,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,0,1,0,0,0,0,1,99,1,30
14142644,0,0,0,"A",0,2015-04-03,75,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,1,0,0,0,71,0,0
132850556,0,0,0,"A",0,2015-04-03,15,"Apartment","City",1,1,1,"Low",1,0,"FB",1,1,0,0,1,0,0,1,99,1,31
145673150,1,0,1,"B",1,2015-04-03,13,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,1,0,0,1,1,0,0,0,0
199536493,1,0,1,"C",2,2015-04-03,21,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,2,0,32,0,0
199799262,1,0,1,"B",1,2015-04-03,65,"Apartment","Rural",1,0,0,"Low",1,1,"FB",1,1,1,1,1,0,0,1,100,1,34
199927911,0,0,0,"A",0,2015-04-03,41,"House","City",1,1,1,"Medium",4,1,"FB",0,1,1,0,0,1,1,0,0,0,0
200231270,1,0,1,"B",1,2015-04-03,63,"Apartment","Rural",1,0,1,"Low",0,0,"FB",1,1,0,0,1,1,2,1,100,1,32
210892560,1,1,0,"B",1,2015-04-03,50,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,48,0,0
223524820,0,0,0,"A",0,2015-04-03,78,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,1,98,1,24
245951470,0,0,0,"A",0,2015-04-03,23,"Apartment","Rural",1,0,0,"Low",0,1,"FB",0,1,1,1,1,1,1,0,92,1,17
270634100,0,0,0,"A",0,2015-04-03,97,"House","City",1,1,1,"Medium",4,0,"FB",0,1,1,1,1,0,0,1,99,1,29
308508790,1,0,1,"B",1,2015-04-03,22,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,36,0,0
325962930,0,0,0,"A",0,2015-04-03,81,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,1,0,0,1,0,0,1,99,1,29
331359852,0,0,0,"A",0,2015-04-03,92,"House","City",1,1,1,"High",4,1,"LI",0,0,1,0,0,0,0,0,97,1,22
355192176,0,0,0,"A",0,2015-04-03,72,"Apartment","City",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,3,1,98,1,24
372283339,0,0,0,"A",0,2015-04-03,75,"House","City",1,1,1,"Medium",4,0,"FB",0,1,0,0,0,0,0,1,94,1,18
384117174,1,0,1,"B",1,2015-04-03,30,"Apartment","Rural",1,0,1,"Low",0,0,"FB",0,1,0,0,1,1,3,1,97,1,22
388886598,0,0,0,"A",0,2015-04-03,42,"Apartment","City",1,1,1,"Low",0,1,"FB",0,0,1,0,0,0,0,1,99,1,27
398737390,1,0,1,"B",1,2015-04-03,26,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,0,0,0,0,1,1,0,0,0,0
408719222,0,0,0,"A",0,2015-04-03,69,"Apartment","City",1,1,1,"Medium",4,1,"LI",1,1,1,1,1,0,0,0,100,1,39
439052060,1,0,1,"C",2,2015-04-03,18,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,0,1,0,0,0,0,0,59,0,0
460277461,0,0,0,"A",0,2015-04-03,66,"Apartment","City",1,0,1,"Medium",4,0,"FB",1,0,1,0,0,0,0,1,100,1,35
477349554,1,0,1,"C",2,2015-04-03,39,"House","City",1,1,1,"Medium",4,0,"FB",0,1,1,0,0,0,0,0,0,0,0
488241046,0,0,0,"A",0,2015-04-03,96,"Apartment","City",1,0,1,"Low",1,0,"FB",0,0,1,0,0,0,0,0,82,0,0
501519350,0,0,0,"A",0,2015-04-03,59,"Apartment","City",1,0,1,"Medium",4,1,"FB",1,1,1,1,1,0,0,1,100,1,36
506826800,1,1,0,"B",1,2015-04-03,68,"Apartment","Rural",1,0,1,"Low",0,1,"FB",0,0,1,0,0,0,0,0,2,0,0
515355338,0,0,0,"A",0,2015-04-03,65,"Apartment","City",1,0,1,"Low",0,0,"FB",1,0,1,0,0,0,0,1,100,1,34
526794140,1,0,1,"C",2,2015-04-03,74,"Apartment","Rural",1,0,1,"Medium",4,1,"LI",0,1,0,0,1,1,2,0,89,1,14
530088820,0,0,0,"A",0,2015-04-03,51,"House","City",1,1,1,"Medium",4,1,"FB",0,1,0,0,1,1,2,0,95,1,20
535573940,1,0,1,"C",2,2015-04-03,78,"Apartment","Rural",1,0,1,"Medium",4,1,"FB",0,1,1,1,1,1,1,0,90,1,15
535658179,0,0,0,"A",0,2015-04-03,50,"House","City",1,1,1,"Medium",4,1,"LI",0,1,1,1,1,1,1,1,98,1,25
537368260,1,0,1,"D",3,2015-04-03,90,"House","City",1,1,1,"High",4,1,"FB",0,1,1,0,0,1,1,0,0,0,0
556538400,0,0,0,"A",0,2015-04-03,15,"House","City",1,1,1,"Medium",4,1,"LI",0,1,0,0,1,1,3,0,92,1,16
565104790,0,0,0,"A",0,2015-04-03,46,"Apartment","Rural",1,0,1,"Low",1,1,"FB",0,1,0,0,1,1,2,0,77,0,0
