ID,Victim,CC_Fraud,Other_ID_Theft,Victim_Cat,Victim Cat Code,Date of Attack,Age,Dwelling,City_Rural,Computer,Tablet,Cell_Phone,HH_Income,No_of_CC,Social_Net,Social_Net_Acct,OL_Bank,Firewall,Malware Present,Frequent-Traveler,Security_Clearance,Kids_in_HH,Tot_Kids,Secure_Hnet,Sess_Cnt_1mos,Cyber_Atks,No_Cyber_Atks_1mo
166940797,0,0,0,A,0,3/28/2015,92,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
227719320,0,0,0,A,0,3/28/2015,25,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,0,0,0,0
253691910,1,0,1,B,1,3/28/2015,61,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,1,1,3,0,97,1,22
265626500,1,0,1,B,1,3/28/2015,42,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,1,1,2,0,99,1,29
297133360,1,1,0,B,1,3/28/2015,56,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,80,0,0
309213130,0,0,0,A,0,3/28/2015,90,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,0,0,1,0,0,1,99,1,29
327148630,1,0,1,C,2,3/28/2015,13,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,0,95,1,19
341639000,1,0,1,B,1,3/28/2015,30,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,1,1,0,0,1,0,0,1,99,1,31
359135680,0,0,0,A,0,3/28/2015,15,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,1,1,0,1,1,0,0,0,100,1,33
362629690,1,1,0,B,1,3/28/2015,25,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,1,0,0,1,98,1,25
400586532,0,0,0,A,0,3/28/2015,41,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,1,1,1,1,1,0,0,0,100,1,33
427788960,0,0,0,A,0,3/28/2015,17,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,48,0,0
452149998,0,0,0,A,0,3/28/2015,42,Apartment,City,Yes,Yes,Yes,Low,0,No,NA,0,1,1,0,0,1,1,0,0,0,0
460811495,1,0,1,C,2,3/28/2015,17,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,90,1,15
476800797,0,0,0,A,0,3/28/2015,99,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,1,1,0,0,1,0,0,1,100,1,36
521891250,1,1,0,D,3,3/28/2015,50,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,0,0,0,0,1,96,1,21
523583057,1,1,0,D,3,3/28/2015,19,House,City,Yes,Yes,Yes,High,5,Yes,FB,1,0,1,0,0,0,0,1,100,1,37
531658330,0,0,0,A,0,3/28/2015,48,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,1,1,0,1,1,1,2,0,100,1,33
542200900,1,1,0,B,1,3/28/2015,87,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,18,0,0
544732500,1,1,0,B,1,3/28/2015,24,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,0,0,0,0
556683812,1,1,0,B,1,3/28/2015,15,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,1,0,0,0,67,0,0
574131220,0,0,0,A,0,3/28/2015,90,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,1,1,0,0,1,1,0,0,0,0
583615253,0,0,0,A,0,3/28/2015,74,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,0,1,1,1,1,0,0,0,84,1,12
592401890,0,0,0,A,0,3/28/2015,61,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,0,1,1,0,0,1,1,0,0,0,0
600659864,1,1,0,D,3,3/28/2015,13,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
609856630,1,1,0,D,3,3/28/2015,39,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,1,0,0,0,0,0,0,96,1,21
631183420,0,0,0,A,0,3/28/2015,52,Apartment,Rural,Yes,No,No,Medium,4,Yes,LI,1,1,1,1,1,0,0,0,100,1,39
641270370,0,0,0,A,0,3/28/2015,63,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,1,0,0,1,99,1,27
647876223,0,0,0,A,0,3/28/2015,95,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,1,1,1,1,0,92,1,17
667591180,0,0,0,A,0,3/28/2015,50,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,1,1,1,2,1,99,1,27
671515088,1,1,0,D,3,3/28/2015,39,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,1,1,0,0,0,0,0,0,0,0
676051850,1,0,1,B,1,3/28/2015,45,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,1,1,1,1,1,0,0,1,100,1,33
737011920,1,0,1,C,2,3/28/2015,15,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,1,1,1,0,0,1,100,1,34
779866951,0,0,0,A,0,3/28/2015,45,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,1,1,1,1,1,0,0,1,100,1,36
787474720,1,1,0,D,3,3/28/2015,20,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,0,1,0,0,0,0,1,99,1,29
813595740,0,0,0,A,0,3/28/2015,73,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,0,0,0
883011390,0,0,0,A,0,3/28/2015,98,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,5,0,0
883416845,0,0,0,A,0,3/28/2015,42,Apartment,City,Yes,No,Yes,Low,0,No,NA,1,1,1,1,1,1,1,0,100,1,33
923503840,0,0,0,A,0,3/28/2015,30,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,1,1,0,0,1,0,0,1,99,1,30
926489746,0,0,0,A,0,3/28/2015,97,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,0,0,0,1,99,1,26
969268186,0,0,0,A,0,3/28/2015,21,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,1,1,1,1,1,0,0,0,100,1,33
012812382,0,0,0,A,0,3/29/2015,78,Apartment,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,1,99,1,29
104129715,0,0,0,A,0,3/29/2015,18,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,1,94,1,19
137462470,1,0,1,B,1,3/29/2015,19,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
159609654,1,1,0,B,1,3/29/2015,54,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,1,1,0,0,1,0,0,1,100,1,38
166592090,0,0,0,A,0,3/29/2015,42,Apartment,Rural,Yes,No,No,Low,1,No,NA,1,1,0,1,1,0,0,0,100,1,37
238175920,0,0,0,A,0,3/29/2015,87,Apartment,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,1,1,1,0,0,1,97,1,22
266284890,1,0,1,C,2,3/29/2015,22,House,City,Yes,Yes,Yes,Medium,4,No,FB,1,0,1,0,0,0,0,1,100,1,39
285445080,0,0,0,A,0,3/29/2015,59,Apartment,City,Yes,No,Yes,Medium,4,Yes,LI,0,1,1,0,0,0,0,0,0,0,0
304454220,0,0,0,A,0,3/29/2015,22,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,99,1,29
315120518,0,0,0,A,0,3/29/2015,85,House,City,Yes,Yes,Yes,High,4,No,FB,1,0,1,0,0,0,0,1,100,1,34
317465760,1,1,0,D,3,3/29/2015,85,House,City,Yes,Yes,Yes,High,4,No,FB,1,0,1,0,0,0,0,1,100,1,38
332709310,0,0,0,A,0,3/29/2015,22,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,1,1,1,1,1,0,0,1,100,1,38
348501220,1,0,1,B,1,3/29/2015,55,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,1,1,2,0,86,1,13
369127052,0,0,0,A,0,3/29/2015,88,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,1,1,2,1,95,1,19
386149701,0,0,0,A,0,3/29/2015,86,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,1,1,2,0,86,1,13
389781860,1,1,0,B,1,3/29/2015,71,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,1,95,1,19
392036060,0,0,0,A,0,3/29/2015,52,House,City,Yes,Yes,Yes,High,4,No,FB,1,1,1,1,1,1,1,0,100,1,33
414680420,0,0,0,A,0,3/29/2015,41,Apartment,City,Yes,Yes,Yes,Low,1,No,NA,0,1,0,0,1,0,0,0,98,1,25
448413143,0,0,0,A,0,3/29/2015,86,Apartment,Rural,Yes,No,No,Low,1,No,NA,0,0,1,0,0,0,0,1,98,1,25
455812460,1,0,1,C,2,3/29/2015,27,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,0,93,1,17
495345632,0,0,0,A,0,3/29/2015,59,Apartment,City,Yes,No,Yes,Medium,4,Yes,LI,0,1,1,1,1,1,1,0,79,0,0
552390511,1,0,1,C,2,3/29/2015,11,Apartment,City,Yes,No,Yes,Medium,4,No,FB,0,1,0,0,0,0,0,0,66,0,0
595871660,0,0,0,A,0,3/29/2015,46,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
616241581,1,1,0,B,1,3/29/2015,25,Apartment,City,Yes,No,Yes,Low,0,No,FB,0,0,1,0,0,0,0,1,99,1,27
657673761,0,0,0,A,0,3/29/2015,66,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,1,1,1,1,1,0,100,1,34
677143820,0,0,0,A,0,3/29/2015,27,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,1,1,0,0,0,99,1,28
689034740,1,1,0,B,1,3/29/2015,25,Apartment,City,Yes,No,Yes,Low,0,No,FB,0,1,1,0,0,0,0,0,0,0,0
716443452,0,0,0,A,0,3/29/2015,91,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,1,97,1,22
717126400,1,0,1,C,2,3/29/2015,34,Apartment,City,Yes,No,Yes,Medium,4,No,FB,1,1,0,1,1,0,0,1,100,1,33
741467110,0,0,0,A,0,3/29/2015,66,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,1,1,1,2,0,34,0,0
771161965,1,1,0,C,2,3/29/2015,27,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,1,1,0,0,0,91,1,16
812640052,0,0,0,A,0,3/29/2015,78,Apartment,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,63,0,0
827358020,1,1,0,C,2,3/29/2015,23,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,1,1,2,0,92,1,17
850843740,0,0,0,A,0,3/29/2015,91,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,0,0,0,0,83,1,12
864649919,1,1,0,C,2,3/29/2015,11,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,0,0,0,0,0,1,99,1,26
878339000,1,0,1,B,1,3/29/2015,41,Apartment,City,Yes,Yes,Yes,Low,1,No,FB,0,0,1,0,0,0,0,1,95,1,19
906919804,0,0,0,A,0,3/29/2015,54,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,78,0,0
924683260,0,0,0,A,0,3/29/2015,39,House,City,Yes,Yes,Yes,Medium,4,No,FB,1,1,1,1,1,0,0,1,100,1,38
936241614,1,1,0,B,1,3/29/2015,20,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,1,0,1,0,0,0,0,1,100,1,37
940445380,1,1,0,B,1,3/29/2015,33,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,1,1,1,1,0,0,1,96,1,20
943780427,0,0,0,A,0,3/29/2015,60,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,0,1,0,0,0,0,0,37,0,0
948208643,0,0,0,A,0,3/29/2015,92,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,1,1,1,1,1,0,79,0,0
951728898,1,1,0,C,2,3/29/2015,14,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,0,0,0,0,0,1,100,1,39
959540860,1,1,0,B,1,3/29/2015,46,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,0,0,0,0,0,0
974944052,0,0,0,A,0,3/29/2015,54,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,1,0,0,0,77,0,0
977571670,1,1,0,B,1,3/29/2015,15,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,1,1,1,1,1,0,0,0,100,1,34
979575058,0,0,0,A,0,3/29/2015,52,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,1,0,0,0,82,0,0
986783841,1,1,0,C,2,3/29/2015,14,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,0,0,0
998365368,1,1,0,C,2,3/29/2015,27,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,1,1,2,1,99,1,26
001390969,0,0,0,A,0,3/30/2015,93,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,1,1,1,1,1,1,1,1,100,1,39
002405366,1,0,1,B,1,3/30/2015,27,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,1,1,1,0,0,0,90,1,15
015865118,1,0,1,B,1,3/30/2015,14,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,1,1,1,1,1,1,1,0,100,1,36
101023265,0,0,0,A,0,3/30/2015,43,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,1,0,1,0,0,0,0,0,100,1,39
194596380,0,0,0,A,0,3/30/2015,87,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,1,0,0,0,0,0,0,0,0
205058820,1,0,1,B,1,3/30/2015,14,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,97,1,23
216155590,0,0,0,A,0,3/30/2015,27,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,0,0,1,0,0,0,91,1,16
223942940,1,1,0,B,1,3/30/2015,12,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,1,1,0,0,0,0,0,1,100,1,34
240880570,0,0,0,A,0,3/30/2015,53,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,1,0,1,0,0,0,0,1,100,1,36
263071710,0,0,0,A,0,3/30/2015,73,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,0,1,0,0,0,0,1,100,1,35
292861890,1,0,1,B,1,3/30/2015,40,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,0,1,0,0,0,0,0,92,1,17
304830810,1,0,1,B,1,3/30/2015,30,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,1,1,1,0,0,0,30,0,0
324203020,1,0,1,B,1,3/30/2015,48,Apartment,Rural,Yes,No,No,Low,0,Yes,FB,0,0,1,0,0,0,0,1,99,1,29
332163870,1,1,0,B,1,3/30/2015,27,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,1,99,1,27
338340431,0,0,0,A,0,3/30/2015,44,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,0,1,0,0,0,0,0,42,0,0
383677003,1,0,1,C,2,3/30/2015,17,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,1,0,0,0,0,0,1,97,1,23
402314130,0,0,0,A,0,3/30/2015,93,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,1,0,1,0,0,0,0,1,100,1,37
405030650,1,1,0,D,3,3/30/2015,56,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,0,0,1,0,0,0,95,1,20
407504839,0,0,0,A,0,3/30/2015,71,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,1,1,1,0,0,0,100,1,35
410657119,0,0,0,A,0,3/30/2015,56,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,1,1,1,1,1,0,77,0,0
432230037,0,0,0,A,0,3/30/2015,72,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,1,0,0,0,91,1,16
442882566,1,0,1,B,1,3/30/2015,12,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,1,1,1,1,1,0,0,0,100,1,35
460390550,1,1,0,B,1,3/30/2015,61,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,1,0,0,0,0,0,1,99,1,28
481191256,0,0,0,A,0,3/30/2015,48,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,1,1,3,1,99,1,27
484997981,1,0,1,D,3,3/30/2015,18,House,City,Yes,Yes,Yes,High,4,Yes,LI,0,1,0,0,0,0,0,0,85,1,13
533120394,0,0,0,A,0,3/30/2015,43,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,1,1,1,0,0,0,90,1,15
574293780,1,1,0,D,3,3/30/2015,51,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,0,1,0,0,0,0,1,94,1,19
586036240,1,1,0,D,3,3/30/2015,44,House,City,Yes,Yes,Yes,High,4,Yes,FB,1,1,0,0,1,0,0,1,100,1,33
586590030,1,1,0,B,1,3/30/2015,19,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
601770840,0,0,0,A,0,3/30/2015,93,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,0,0,0,0
605176255,0,0,0,A,0,3/30/2015,53,Apartment,City,Yes,No,Yes,Low,0,No,NA,1,1,1,1,1,0,0,0,100,1,35
625642696,0,0,0,A,0,3/30/2015,67,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,1,0,0,1,1,3,0,99,1,31
694099960,0,0,0,A,0,3/30/2015,59,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,0,1,0,0,0,0,0,4,0,0
706916500,1,1,0,B,1,3/30/2015,27,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,1,1,1,1,1,1,97,1,22
736537390,0,0,0,A,0,3/30/2015,66,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,1,0,0,0,62,0,0
788380407,0,0,0,A,0,3/30/2015,86,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,90,1,15
789715620,1,1,0,D,3,3/30/2015,39,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,0,1,0,0,0,0,0,93,1,17
793418433,1,1,0,B,1,3/30/2015,14,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,0,1,0,0,0,0,1,98,1,24
831162470,0,0,0,A,0,3/30/2015,80,Apartment,City,Yes,Yes,Yes,Low,0,No,NA,1,1,1,1,1,1,1,0,100,1,34
841073770,1,0,1,B,1,3/30/2015,15,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
864333690,0,0,0,A,0,3/30/2015,37,Apartment,Rural,Yes,No,No,Low,1,No,NA,0,1,1,0,0,0,0,0,0,0,0
902801690,1,0,1,B,1,3/30/2015,87,Apartment,Rural,Yes,No,No,Low,1,Yes,FB,0,1,0,0,1,1,2,1,98,1,25
916985548,0,0,0,A,0,3/30/2015,72,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
932796228,0,0,0,A,0,3/30/2015,61,Apartment,City,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,68,0,0
958359236,0,0,0,A,0,3/30/2015,48,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,0,1,0,0,0,0,0,0,63,0,0
970128446,0,0,0,A,0,3/30/2015,48,Apartment,Rural,No,No,No,Low,0,No,NA,1,0,1,0,0,0,0,1,100,1,34
984770420,0,0,0,A,0,3/30/2015,98,House,City,Yes,Yes,Yes,Medium,4,No,FB,1,0,1,0,0,0,0,1,100,1,38
991192628,0,0,0,A,0,3/30/2015,98,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,1,0,0,1,1,0,0,0,0
995646032,1,1,0,C,2,3/30/2015,26,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,1,99,1,28
157602414,0,0,0,A,0,3/31/2015,87,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,1,0,1,0,0,0,0,1,100,1,39
172039806,1,1,0,C,2,3/31/2015,16,Apartment,Rural,Yes,No,No,Medium,4,Yes,FB,1,1,0,0,1,0,0,0,100,1,37
192368830,0,0,0,A,0,3/31/2015,29,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,1,0,1,0,0,0,0,1,100,1,32
203983690,0,0,0,A,0,3/31/2015,55,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,56,0,0
246912310,0,0,0,A,0,3/31/2015,17,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,1,0,1,0,0,0,0,1,100,1,37
273651020,1,0,1,C,2,3/31/2015,17,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,1,0,0,1,1,2,0,86,1,13
277872300,0,0,0,A,0,3/31/2015,54,Apartment,Rural,Yes,No,Yes,Medium,4,No,FB,0,1,1,1,1,0,0,1,96,1,20
283760040,1,0,1,B,1,3/31/2015,16,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,1,0,0,0,0,0,0,0,0
292083427,0,0,0,A,0,3/31/2015,56,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,0,61,0,0
297436180,1,1,0,B,1,3/31/2015,100,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,1,1,1,1,1,1,1,0,100,1,36
345564630,1,0,1,C,2,3/31/2015,35,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,1,1,0,0,1,0,0,1,100,1,38
346590889,1,0,1,B,1,3/31/2015,12,Apartment,City,Yes,No,Yes,Low,1,No,FB,0,1,0,0,1,1,2,0,67,0,0
377657942,1,0,1,D,3,3/31/2015,29,House,City,Yes,Yes,Yes,High,5,Yes,LI,0,1,0,0,1,0,0,1,96,1,21
387618261,1,0,1,B,1,3/31/2015,15,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,98,1,25
421466610,0,0,0,A,0,3/31/2015,90,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,1,94,1,18
425001901,0,0,0,A,0,3/31/2015,88,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,1,1,1,0,0,0,93,1,17
439001730,1,0,1,C,2,3/31/2015,56,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,LI,1,0,1,0,0,0,0,1,100,1,37
449375067,1,0,1,C,2,3/31/2015,21,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,1,0,1,0,0,0,0,1,99,1,31
456706400,1,0,1,B,1,3/31/2015,87,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,1,0,0,1,98,1,26
461357889,1,0,1,C,2,3/31/2015,24,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,0,0,1,1,2,0,66,0,0
463657490,1,0,1,C,2,3/31/2015,29,House,City,Yes,Yes,Yes,Medium,4,Yes,FB,0,0,1,0,0,0,0,1,98,1,24
516412117,0,0,0,A,0,3/31/2015,90,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,1,1,0,1,1,0,0,1,100,1,36
523481061,0,0,0,A,0,3/31/2015,41,Apartment,Rural,Yes,No,Yes,Medium,4,Yes,FB,0,1,1,0,0,0,0,0,0,0,0
534712990,1,1,0,D,3,3/31/2015,22,House,City,Yes,Yes,Yes,High,4,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
592909677,0,0,0,A,0,3/31/2015,96,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,1,0,1,0,0,0,0,1,100,1,39
617064171,1,1,0,D,3,3/31/2015,22,House,City,Yes,Yes,Yes,High,4,Yes,FB,1,1,1,1,1,0,0,1,100,1,38
619502130,1,0,1,B,1,3/31/2015,12,Apartment,Rural,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,85,1,13
628459110,0,0,0,A,0,3/31/2015,35,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,1,1,0,1,1,1,2,1,99,1,30
642098170,0,0,0,A,0,3/31/2015,44,Apartment,City,Yes,No,Yes,Low,0,No,NA,1,1,0,0,1,0,0,1,100,1,33
653421614,0,0,0,A,0,3/31/2015,49,House,City,Yes,Yes,Yes,Medium,4,No,FB,1,1,0,0,1,1,2,1,99,1,30
654856835,1,1,0,B,1,3/31/2015,37,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,85,1,13
660345566,0,0,0,A,0,3/31/2015,69,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,1,0,0,1,1,3,0,91,1,16
666698820,0,0,0,A,0,3/31/2015,87,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,1,1,1,0,0,1,95,1,19
668035350,1,0,1,D,3,3/31/2015,44,House,City,Yes,Yes,Yes,High,5,No,FB,0,0,1,0,0,0,0,0,78,0,0
696526758,0,0,0,A,0,3/31/2015,90,Apartment,City,Yes,Yes,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,1,97,1,22
700377320,0,0,0,A,0,3/31/2015,49,House,City,Yes,Yes,Yes,Medium,4,No,FB,0,1,1,1,1,1,1,0,89,1,15
726524729,0,0,0,A,0,3/31/2015,18,House,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,1,1,1,1,0,0,0,92,1,17
731006453,0,0,0,A,0,3/31/2015,11,Apartment,Rural,Yes,No,Yes,Low,1,No,NA,0,0,1,0,0,0,0,0,92,1,16
750934002,1,1,0,B,1,3/31/2015,16,Apartment,City,Yes,Yes,Yes,Low,0,Yes,FB,0,1,1,0,0,1,1,0,0,0,0
771760124,0,0,0,A,0,3/31/2015,87,Apartment,City,Yes,Yes,Yes,Medium,4,Yes,LI,0,0,1,0,0,0,0,1,98,1,26
784708249,1,1,0,D,3,3/31/2015,12,House,City,Yes,Yes,Yes,High,5,Yes,FB,0,0,1,0,0,0,0,0,70,0,0
812032441,0,0,0,A,0,3/31/2015,100,Apartment,City,Yes,No,Yes,Low,0,Yes,FB,0,1,0,0,0,0,0,1,96,1,21
818323643,0,0,0,A,0,3/31/2015,80,Apartment,Rural,Yes,No,No,Low,0,No,NA,0,1,1,0,0,0,0,0,0,0,0
828984177,0,0,0,A,0,3/31/2015,88,Apartment,City,Yes,No,Yes,Medium,4,Yes,FB,0,0,0,0,0,0,0,0,0,0,0
863313842,0,0,0,A,0,3/31/2015,17,Apartment,Rural,Yes,No,Yes,Low,0,No,NA,0,1,0,0,1,0,0,0,79,0,0
874381191,0,0,0,A,0,3/31/2015,63,Apartment,Rural,Yes,No,Yes,Low,0,Yes,FB,0,0,1,0,0,0,0,0,88,1,14
877365010,1,1,0,B,1,3/31/2015,49,Apartment,City,Yes,No,Yes,Low,1,Yes,FB,0,0,1,0,0,0,0,0,75,0,0
